simulation month frag_zone year random_number selected_set
1 2 16 1 0.08765238367270833 4
1 2 16 2 0.08765238367270833 4
1 2 16 3 0.08765238367270833 4
1 2 17 1 0.10881976787145164 4
1 2 17 2 0.10881976787145164 4
1 2 17 3 0.10881976787145164 4
1 2 18 1 0.5252319359612226 6
1 2 18 2 0.5252319359612226 6
1 2 18 3 0.5252319359612226 6
1 3 1 1 0.767221463167385 8
1 3 1 2 0.767221463167385 8
1 3 1 3 0.767221463167385 8
1 3 2 1 0.5705120770941098 6
1 3 2 2 0.5705120770941098 6
1 3 2 3 0.5705120770941098 6
1 3 3 1 0.7011530430662238 8
1 3 3 2 0.7011530430662238 8
1 3 3 3 0.7011530430662238 8
1 3 4 1 0.7239429543552243 7
1 3 4 2 0.7239429543552243 7
1 3 4 3 0.7239429543552243 7
1 3 5 1 0.3368772910292931 10
1 3 5 2 0.3368772910292931 10
1 3 5 3 0.3368772910292931 10
1 3 6 1 0.06537030552434864 2
1 3 6 2 0.06537030552434864 2
1 3 6 3 0.06537030552434864 2
1 3 7 1 0.6967349164126991 5
1 3 7 2 0.6967349164126991 5
1 3 7 3 0.6967349164126991 5
1 3 8 1 0.10497886038401594 3
1 3 8 2 0.10497886038401594 3
1 3 8 3 0.10497886038401594 3
1 3 9 1 0.6229240080901547 8
1 3 9 2 0.6229240080901547 8
1 3 9 3 0.6229240080901547 8
1 3 10 1 0.73732919589108 8
1 3 10 2 0.73732919589108 8
1 3 10 3 0.73732919589108 8
1 3 11 1 0.3059383116793414 10
1 3 11 2 0.3059383116793414 10
1 3 11 3 0.3059383116793414 10
1 3 12 1 0.5174998810515518 6
1 3 12 2 0.5174998810515518 6
1 3 12 3 0.5174998810515518 6
1 3 13 1 0.5498613982699456 3
1 3 13 2 0.5498613982699456 3
1 3 13 3 0.5498613982699456 3
1 3 14 1 0.771766522048493 10
1 3 14 2 0.771766522048493 10
1 3 14 3 0.771766522048493 10
1 3 15 1 0.5910812260579952 6
1 3 15 2 0.5910812260579952 6
1 3 15 3 0.5910812260579952 6
1 3 16 1 0.24823140328815674 5
1 3 16 2 0.24823140328815674 5
1 3 16 3 0.24823140328815674 5
1 3 17 1 0.8016922447587352 8
1 3 17 2 0.8016922447587352 8
1 3 17 3 0.8016922447587352 8
1 3 18 1 0.5659779807906696 4
1 3 18 2 0.5659779807906696 4
1 3 18 3 0.5659779807906696 4
1 4 1 1 0.9691253383480717 4
1 4 1 2 0.9691253383480717 4
1 4 1 3 0.9691253383480717 4
1 4 2 1 0.10808561051194265 2
1 4 2 2 0.10808561051194265 2
1 4 2 3 0.10808561051194265 2
1 4 3 1 0.9783082368636551 4
1 4 3 2 0.9783082368636551 4
1 4 3 3 0.9783082368636551 4
1 4 4 1 0.27234268027915953 9
1 4 4 2 0.27234268027915953 9
1 4 4 3 0.27234268027915953 9
1 4 5 1 0.7425116592490228 2
1 4 5 2 0.7425116592490228 2
1 4 5 3 0.7425116592490228 2
1 4 6 1 0.038236066094752164 8
1 4 6 2 0.038236066094752164 8
1 4 6 3 0.038236066094752164 8
1 4 7 1 0.8341694531324403 6
1 4 7 2 0.8341694531324403 6
1 4 7 3 0.8341694531324403 6
1 4 8 1 0.9581009243336186 1
1 4 8 2 0.9581009243336186 1
1 4 8 3 0.9581009243336186 1
1 4 9 1 0.1931376772853146 10
1 4 9 2 0.1931376772853146 10
1 4 9 3 0.1931376772853146 10
1 4 10 1 0.1427688048497281 3
1 4 10 2 0.1427688048497281 3
1 4 10 3 0.1427688048497281 3
1 4 11 1 0.8239996196672806 4
1 4 11 2 0.8239996196672806 4
1 4 11 3 0.8239996196672806 4
1 4 12 1 0.8471584739797833 6
1 4 12 2 0.8471584739797833 6
1 4 12 3 0.8471584739797833 6
1 4 13 1 0.2628112224889917 7
1 4 13 2 0.2628112224889917 7
1 4 13 3 0.2628112224889917 7
1 4 14 1 0.011503838212761686 2
1 4 14 2 0.011503838212761686 2
1 4 14 3 0.011503838212761686 2
1 4 15 1 0.5233394171026946 3
1 4 15 2 0.5233394171026946 3
1 4 15 3 0.5233394171026946 3
1 4 16 1 0.11123441198692796 8
1 4 16 2 0.11123441198692796 8
1 4 16 3 0.11123441198692796 8
1 4 17 1 0.8076401596456251 4
1 4 17 2 0.8076401596456251 4
1 4 17 3 0.8076401596456251 4
1 4 18 1 0.7359479676642025 2
1 4 18 2 0.7359479676642025 2
1 4 18 3 0.7359479676642025 2
1 5 1 1 0.8828869519518121 3
1 5 1 2 0.8828869519518121 3
1 5 1 3 0.8828869519518121 3
1 5 2 1 0.8052236007462797 1
1 5 2 2 0.8052236007462797 1
1 5 2 3 0.8052236007462797 1
1 5 3 1 0.3593696690373118 9
1 5 3 2 0.3593696690373118 9
1 5 3 3 0.3593696690373118 9
1 5 4 1 0.1410595420208829 8
1 5 4 2 0.1410595420208829 8
1 5 4 3 0.1410595420208829 8
1 5 5 1 0.4768516415074955 4
1 5 5 2 0.4768516415074955 4
1 5 5 3 0.4768516415074955 4
1 5 6 1 0.5594612298524583 2
1 5 6 2 0.5594612298524583 2
1 5 6 3 0.5594612298524583 2
1 5 7 1 0.17519068143355565 7
1 5 7 2 0.17519068143355565 7
1 5 7 3 0.17519068143355565 7
1 5 8 1 0.7886936446011347 3
1 5 8 2 0.7886936446011347 3
1 5 8 3 0.7886936446011347 3
1 5 9 1 0.07827581759315294 5
1 5 9 2 0.07827581759315294 5
1 5 9 3 0.07827581759315294 5
1 5 10 1 0.712554608985173 4
1 5 10 2 0.712554608985173 4
1 5 10 3 0.712554608985173 4
1 5 11 1 0.6935308590250643 8
1 5 11 2 0.6935308590250643 8
1 5 11 3 0.6935308590250643 8
1 5 12 1 0.7160195778243698 7
1 5 12 2 0.7160195778243698 7
1 5 12 3 0.7160195778243698 7
1 5 13 1 0.7441124059364189 8
1 5 13 2 0.7441124059364189 8
1 5 13 3 0.7441124059364189 8
1 5 14 1 0.6518218650268355 9
1 5 14 2 0.6518218650268355 9
1 5 14 3 0.6518218650268355 9
1 5 15 1 0.9222309088040196 3
1 5 15 2 0.9222309088040196 3
1 5 15 3 0.9222309088040196 3
1 5 16 1 0.4786678502819226 10
1 5 16 2 0.4786678502819226 10
1 5 16 3 0.4786678502819226 10
1 5 17 1 0.6438992030159414 6
1 5 17 2 0.6438992030159414 6
1 5 17 3 0.6438992030159414 6
1 5 18 1 0.6278567095950608 10
1 5 18 2 0.6278567095950608 10
1 5 18 3 0.6278567095950608 10
1 6 1 1 0.25436071484826395 8
1 6 1 2 0.25436071484826395 8
1 6 1 3 0.25436071484826395 8
1 6 2 1 0.9769146538923316 1
1 6 2 2 0.9769146538923316 1
1 6 2 3 0.9769146538923316 1
1 6 3 1 0.6749087477687287 3
1 6 3 2 0.6749087477687287 3
1 6 3 3 0.6749087477687287 3
1 6 4 1 0.248917857147679 9
1 6 4 2 0.248917857147679 9
1 6 4 3 0.248917857147679 9
1 6 5 1 0.6587132687246176 8
1 6 5 2 0.6587132687246176 8
1 6 5 3 0.6587132687246176 8
1 6 6 1 0.6031388792344153 5
1 6 6 2 0.6031388792344153 5
1 6 6 3 0.6031388792344153 5
1 6 7 1 0.030104162292061143 1
1 6 7 2 0.030104162292061143 1
1 6 7 3 0.030104162292061143 1
1 6 8 1 0.3224830637368955 1
1 6 8 2 0.3224830637368955 1
1 6 8 3 0.3224830637368955 1
1 6 9 1 0.6622309136921669 3
1 6 9 2 0.6622309136921669 3
1 6 9 3 0.6622309136921669 3
1 6 10 1 0.14600608092098977 1
1 6 10 2 0.14600608092098977 1
1 6 10 3 0.14600608092098977 1
1 6 11 1 0.7088590612611627 1
1 6 11 2 0.7088590612611627 1
1 6 11 3 0.7088590612611627 1
1 6 12 1 0.048866117270054854 6
1 6 12 2 0.048866117270054854 6
1 6 12 3 0.048866117270054854 6
1 6 13 1 0.26279308369676335 4
1 6 13 2 0.26279308369676335 4
1 6 13 3 0.26279308369676335 4
1 6 14 1 0.031949991833639 7
1 6 14 2 0.031949991833639 7
1 6 14 3 0.031949991833639 7
1 6 15 1 0.5926495147212414 8
1 6 15 2 0.5926495147212414 8
1 6 15 3 0.5926495147212414 8
1 6 16 1 0.14286257135403435 7
1 6 16 2 0.14286257135403435 7
1 6 16 3 0.14286257135403435 7
1 6 17 1 0.768973765996522 5
1 6 17 2 0.768973765996522 5
1 6 17 3 0.768973765996522 5
1 6 18 1 0.27269156230886704 4
1 6 18 2 0.27269156230886704 4
1 6 18 3 0.27269156230886704 4
1 7 1 1 0.2113154988368292 1
1 7 1 2 0.2113154988368292 1
1 7 1 3 0.2113154988368292 1
1 7 2 1 0.813633236919131 1
1 7 2 2 0.813633236919131 1
1 7 2 3 0.813633236919131 1
1 7 3 1 0.8799668155004532 9
1 7 3 2 0.8799668155004532 9
1 7 3 3 0.8799668155004532 9
1 7 4 1 0.024828977994423407 8
1 7 4 2 0.024828977994423407 8
1 7 4 3 0.024828977994423407 8
1 7 5 1 0.9893608101403217 9
1 7 5 2 0.9893608101403217 9
1 7 5 3 0.9893608101403217 9
1 7 6 1 0.19093755945315416 1
1 7 6 2 0.19093755945315416 1
1 7 6 3 0.19093755945315416 1
1 7 7 1 0.14419322187635752 9
1 7 7 2 0.14419322187635752 9
1 7 7 3 0.14419322187635752 9
1 7 8 1 0.6274483195523325 5
1 7 8 2 0.6274483195523325 5
1 7 8 3 0.6274483195523325 5
1 7 9 1 0.6673683866541682 8
1 7 9 2 0.6673683866541682 8
1 7 9 3 0.6673683866541682 8
1 7 10 1 0.2603890094239423 9
1 7 10 2 0.2603890094239423 9
1 7 10 3 0.2603890094239423 9
1 7 11 1 0.7466127433624175 3
1 7 11 2 0.7466127433624175 3
1 7 11 3 0.7466127433624175 3
1 7 12 1 0.44729963645270276 8
1 7 12 2 0.44729963645270276 8
1 7 12 3 0.44729963645270276 8
1 7 13 1 0.596693645303385 7
1 7 13 2 0.596693645303385 7
1 7 13 3 0.596693645303385 7
1 7 14 1 0.8389610171357964 4
1 7 14 2 0.8389610171357964 4
1 7 14 3 0.8389610171357964 4
1 7 15 1 0.45435384280561175 8
1 7 15 2 0.45435384280561175 8
1 7 15 3 0.45435384280561175 8
1 7 16 1 0.07093876761201978 7
1 7 16 2 0.07093876761201978 7
1 7 16 3 0.07093876761201978 7
1 7 17 1 0.15608091028336812 8
1 7 17 2 0.15608091028336812 8
1 7 17 3 0.15608091028336812 8
1 7 18 1 0.1518490655627105 6
1 7 18 2 0.1518490655627105 6
1 7 18 3 0.1518490655627105 6
1 8 1 1 0.47162973684857534 9
1 8 1 2 0.47162973684857534 9
1 8 1 3 0.47162973684857534 9
1 8 2 1 0.6114907671012506 1
1 8 2 2 0.6114907671012506 1
1 8 2 3 0.6114907671012506 1
1 8 3 1 0.236955525757801 1
1 8 3 2 0.236955525757801 1
1 8 3 3 0.236955525757801 1
1 8 4 1 0.015743611130970003 7
1 8 4 2 0.015743611130970003 7
1 8 4 3 0.015743611130970003 7
1 8 5 1 0.5711731429197436 2
1 8 5 2 0.5711731429197436 2
1 8 5 3 0.5711731429197436 2
1 8 6 1 0.5320653092107466 7
1 8 6 2 0.5320653092107466 7
1 8 6 3 0.5320653092107466 7
1 8 7 1 0.008671411683641272 4
1 8 7 2 0.008671411683641272 4
1 8 7 3 0.008671411683641272 4
1 8 8 1 0.9489241367853837 7
1 8 8 2 0.9489241367853837 7
1 8 8 3 0.9489241367853837 7
1 8 9 1 0.13142275518359758 1
1 8 9 2 0.13142275518359758 1
1 8 9 3 0.13142275518359758 1
1 8 10 1 0.17353572006214601 1
1 8 10 2 0.17353572006214601 1
1 8 10 3 0.17353572006214601 1
1 8 11 1 0.0630187283795316 9
1 8 11 2 0.0630187283795316 9
1 8 11 3 0.0630187283795316 9
1 8 12 1 0.3943712273305685 9
1 8 12 2 0.3943712273305685 9
1 8 12 3 0.3943712273305685 9
1 8 13 1 0.47144659574263115 4
1 8 13 2 0.47144659574263115 4
1 8 13 3 0.47144659574263115 4
1 8 14 1 0.25260488267119663 7
1 8 14 2 0.25260488267119663 7
1 8 14 3 0.25260488267119663 7
1 8 15 1 0.03315236085261897 10
1 8 15 2 0.03315236085261897 10
1 8 15 3 0.03315236085261897 10
1 8 16 1 0.9788395494249894 7
1 8 16 2 0.9788395494249894 7
1 8 16 3 0.9788395494249894 7
1 8 17 1 0.13209556189873217 5
1 8 17 2 0.13209556189873217 5
1 8 17 3 0.13209556189873217 5
1 8 18 1 0.15200265014066172 4
1 8 18 2 0.15200265014066172 4
1 8 18 3 0.15200265014066172 4
1 9 1 1 0.5401291765220347 10
1 9 1 2 0.5401291765220347 10
1 9 1 3 0.5401291765220347 10
1 9 2 1 0.3020485480412264 1
1 9 2 2 0.3020485480412264 1
1 9 2 3 0.3020485480412264 1
1 9 3 1 0.6143557332505122 2
1 9 3 2 0.6143557332505122 2
1 9 3 3 0.6143557332505122 2
1 9 4 1 0.10098393029232455 5
1 9 4 2 0.10098393029232455 5
1 9 4 3 0.10098393029232455 5
1 9 5 1 0.736758797339078 1
1 9 5 2 0.736758797339078 1
1 9 5 3 0.736758797339078 1
1 9 6 1 0.5914841448586503 2
1 9 6 2 0.5914841448586503 2
1 9 6 3 0.5914841448586503 2
1 9 7 1 0.005151869059832892 9
1 9 7 2 0.005151869059832892 9
1 9 7 3 0.005151869059832892 9
1 9 8 1 0.3450664065915089 8
1 9 8 2 0.3450664065915089 8
1 9 8 3 0.3450664065915089 8
1 9 9 1 0.8380910357734102 10
1 9 9 2 0.8380910357734102 10
1 9 9 3 0.8380910357734102 10
1 9 10 1 0.8608016587382284 9
1 9 10 2 0.8608016587382284 9
1 9 10 3 0.8608016587382284 9
1 9 11 1 0.7736305840641311 3
1 9 11 2 0.7736305840641311 3
1 9 11 3 0.7736305840641311 3
1 9 12 1 0.04665971925982171 6
1 9 12 2 0.04665971925982171 6
1 9 12 3 0.04665971925982171 6
1 9 13 1 0.6308622644337082 7
1 9 13 2 0.6308622644337082 7
1 9 13 3 0.6308622644337082 7
1 9 14 1 0.6513999910088336 7
1 9 14 2 0.6513999910088336 7
1 9 14 3 0.6513999910088336 7
1 9 15 1 0.12664219232884033 5
1 9 15 2 0.12664219232884033 5
1 9 15 3 0.12664219232884033 5
1 9 16 1 0.9322920227447478 9
1 9 16 2 0.9322920227447478 9
1 9 16 3 0.9322920227447478 9
1 9 17 1 0.026886424482410853 5
1 9 17 2 0.026886424482410853 5
1 9 17 3 0.026886424482410853 5
1 9 18 1 0.6331006248358882 2
1 9 18 2 0.6331006248358882 2
1 9 18 3 0.6331006248358882 2
1 10 1 1 0.4110945775049597 5
1 10 1 2 0.4110945775049597 5
1 10 1 3 0.4110945775049597 5
1 10 2 1 0.6583623217876217 6
1 10 2 2 0.6583623217876217 6
1 10 2 3 0.6583623217876217 6
1 10 3 1 0.34397220077229707 2
1 10 3 2 0.34397220077229707 2
1 10 3 3 0.34397220077229707 2
1 10 4 1 0.9018370867919612 8
1 10 4 2 0.9018370867919612 8
1 10 4 3 0.9018370867919612 8
1 10 5 1 0.176744268376671 2
1 10 5 2 0.176744268376671 2
1 10 5 3 0.176744268376671 2
1 10 6 1 0.8438110037859857 1
1 10 6 2 0.8438110037859857 1
1 10 6 3 0.8438110037859857 1
1 10 7 1 0.7183608576202131 9
1 10 7 2 0.7183608576202131 9
1 10 7 3 0.7183608576202131 9
1 10 8 1 0.2441901881835613 8
1 10 8 2 0.2441901881835613 8
1 10 8 3 0.2441901881835613 8
1 10 9 1 0.38646109870948486 1
1 10 9 2 0.38646109870948486 1
1 10 9 3 0.38646109870948486 1
1 10 10 1 0.06781733809729673 2
1 10 10 2 0.06781733809729673 2
1 10 10 3 0.06781733809729673 2
1 10 11 1 0.6992123100380147 9
1 10 11 2 0.6992123100380147 9
1 10 11 3 0.6992123100380147 9
1 10 12 1 0.5052216872182261 6
1 10 12 2 0.5052216872182261 6
1 10 12 3 0.5052216872182261 6
1 10 13 1 0.6045155562265768 10
1 10 13 2 0.6045155562265768 10
1 10 13 3 0.6045155562265768 10
1 10 14 1 0.42015745412082983 2
1 10 14 2 0.42015745412082983 2
1 10 14 3 0.42015745412082983 2
1 10 15 1 0.8350035377631769 5
1 10 15 2 0.8350035377631769 5
1 10 15 3 0.8350035377631769 5
1 10 16 1 0.48561322735836054 9
1 10 16 2 0.48561322735836054 9
1 10 16 3 0.48561322735836054 9
1 10 17 1 0.5381459708321932 8
1 10 17 2 0.5381459708321932 8
1 10 17 3 0.5381459708321932 8
1 10 18 1 0.11861855110033281 6
1 10 18 2 0.11861855110033281 6
1 10 18 3 0.11861855110033281 6
1 11 1 1 0.40657300560765197 7
1 11 1 2 0.40657300560765197 7
1 11 1 3 0.40657300560765197 7
1 11 2 1 0.4517540750248574 7
1 11 2 2 0.4517540750248574 7
1 11 2 3 0.4517540750248574 7
1 11 3 1 0.2919968706925248 5
1 11 3 2 0.2919968706925248 5
1 11 3 3 0.2919968706925248 5
1 11 4 1 0.8558849008710707 6
1 11 4 2 0.8558849008710707 6
1 11 4 3 0.8558849008710707 6
1 11 5 1 0.6890023864626259 6
1 11 5 2 0.6890023864626259 6
1 11 5 3 0.6890023864626259 6
1 11 6 1 0.5499026237692464 1
1 11 6 2 0.5499026237692464 1
1 11 6 3 0.5499026237692464 1
1 11 7 1 0.4934494415462962 6
1 11 7 2 0.4934494415462962 6
1 11 7 3 0.4934494415462962 6
1 11 8 1 0.7007396028323641 6
1 11 8 2 0.7007396028323641 6
1 11 8 3 0.7007396028323641 6
1 11 9 1 0.9772919053753825 3
1 11 9 2 0.9772919053753825 3
1 11 9 3 0.9772919053753825 3
1 11 10 1 0.407214260404671 5
1 11 10 2 0.407214260404671 5
1 11 10 3 0.407214260404671 5
1 11 11 1 0.5088002836544004 5
1 11 11 2 0.5088002836544004 5
1 11 11 3 0.5088002836544004 5
1 11 12 1 0.5627593836616379 8
1 11 12 2 0.5627593836616379 8
1 11 12 3 0.5627593836616379 8
1 11 13 1 0.38743629116812417 3
1 11 13 2 0.38743629116812417 3
1 11 13 3 0.38743629116812417 3
1 11 14 1 0.6461157318541763 1
1 11 14 2 0.6461157318541763 1
1 11 14 3 0.6461157318541763 1
1 11 15 1 0.9342861631887138 8
1 11 15 2 0.9342861631887138 8
1 11 15 3 0.9342861631887138 8
1 11 16 1 0.32851537662529207 1
1 11 16 2 0.32851537662529207 1
1 11 16 3 0.32851537662529207 1
1 11 17 1 0.8522943752761273 6
1 11 17 2 0.8522943752761273 6
1 11 17 3 0.8522943752761273 6
1 11 18 1 0.9070855069916169 2
1 11 18 2 0.9070855069916169 2
1 11 18 3 0.9070855069916169 2
1 12 1 1 0.7024307307800182 4
1 12 1 2 0.7024307307800182 4
1 12 1 3 0.7024307307800182 4
1 12 2 1 0.9207197590922629 9
1 12 2 2 0.9207197590922629 9
1 12 2 3 0.9207197590922629 9
1 12 3 1 0.4204313064901247 8
1 12 3 2 0.4204313064901247 8
1 12 3 3 0.4204313064901247 8
1 12 4 1 0.2847188463880971 5
1 12 4 2 0.2847188463880971 5
1 12 4 3 0.2847188463880971 5
1 12 5 1 0.691235774901453 8
1 12 5 2 0.691235774901453 8
1 12 5 3 0.691235774901453 8
1 12 6 1 0.30542019819651334 1
1 12 6 2 0.30542019819651334 1
1 12 6 3 0.30542019819651334 1
1 12 7 1 0.7985192504571578 6
1 12 7 2 0.7985192504571578 6
1 12 7 3 0.7985192504571578 6
1 12 8 1 0.6782543391373769 2
1 12 8 2 0.6782543391373769 2
1 12 8 3 0.6782543391373769 2
1 12 9 1 0.7083973240983058 8
1 12 9 2 0.7083973240983058 8
1 12 9 3 0.7083973240983058 8
1 12 10 1 0.16323981285807 6
1 12 10 2 0.16323981285807 6
1 12 10 3 0.16323981285807 6
1 12 11 1 0.8109410101733526 4
1 12 11 2 0.8109410101733526 4
1 12 11 3 0.8109410101733526 4
1 12 12 1 0.8417999268547701 4
1 12 12 2 0.8417999268547701 4
1 12 12 3 0.8417999268547701 4
1 12 13 1 0.9254538252141005 9
1 12 13 2 0.9254538252141005 9
1 12 13 3 0.9254538252141005 9
1 12 14 1 0.7595275586143303 3
1 12 14 2 0.7595275586143303 3
1 12 14 3 0.7595275586143303 3
1 12 15 1 0.8544227330011951 1
1 12 15 2 0.8544227330011951 1
1 12 15 3 0.8544227330011951 1
1 12 16 1 0.27510272264059754 6
1 12 16 2 0.27510272264059754 6
1 12 16 3 0.27510272264059754 6
1 12 17 1 0.6529442431119697 5
1 12 17 2 0.6529442431119697 5
1 12 17 3 0.6529442431119697 5
1 12 18 1 0.7714961771398272 6
1 12 18 2 0.7714961771398272 6
1 12 18 3 0.7714961771398272 6
2 1 1 1 0.21195951710295824 6
2 1 1 2 0.21195951710295824 6
2 1 1 3 0.21195951710295824 6
2 1 2 1 0.19756562886924323 9
2 1 2 2 0.19756562886924323 9
2 1 2 3 0.19756562886924323 9
2 1 3 1 0.48542514166136996 6
2 1 3 2 0.48542514166136996 6
2 1 3 3 0.48542514166136996 6
2 1 4 1 0.4346170423949033 10
2 1 4 2 0.4346170423949033 10
2 1 4 3 0.4346170423949033 10
2 1 5 1 0.5615551039982097 3
2 1 5 2 0.5615551039982097 3
2 1 5 3 0.5615551039982097 3
2 1 6 1 0.9698551071437433 7
2 1 6 2 0.9698551071437433 7
2 1 6 3 0.9698551071437433 7
2 1 7 1 0.8617307477150047 5
2 1 7 2 0.8617307477150047 5
2 1 7 3 0.8617307477150047 5
2 1 8 1 0.35943158168553824 2
2 1 8 2 0.35943158168553824 2
2 1 8 3 0.35943158168553824 2
2 1 9 1 0.9455696620735179 1
2 1 9 2 0.9455696620735179 1
2 1 9 3 0.9455696620735179 1
2 1 10 1 0.04622428220704511 6
2 1 10 2 0.04622428220704511 6
2 1 10 3 0.04622428220704511 6
2 1 11 1 0.39930868171294254 7
2 1 11 2 0.39930868171294254 7
2 1 11 3 0.39930868171294254 7
2 1 12 1 0.3634327866503829 10
2 1 12 2 0.3634327866503829 10
2 1 12 3 0.3634327866503829 10
2 1 13 1 0.913141858605468 9
2 1 13 2 0.913141858605468 9
2 1 13 3 0.913141858605468 9
2 1 14 1 0.7608028669239267 5
2 1 14 2 0.7608028669239267 5
2 1 14 3 0.7608028669239267 5
2 1 15 1 0.824157245072397 10
2 1 15 2 0.824157245072397 10
2 1 15 3 0.824157245072397 10
2 1 16 1 0.3780394636401291 3
2 1 16 2 0.3780394636401291 3
2 1 16 3 0.3780394636401291 3
2 1 17 1 0.7695206830980748 9
2 1 17 2 0.7695206830980748 9
2 1 17 3 0.7695206830980748 9
2 1 18 1 0.7667315928047428 9
2 1 18 2 0.7667315928047428 9
2 1 18 3 0.7667315928047428 9
2 2 1 1 0.5952677727884174 3
2 2 1 2 0.5952677727884174 3
2 2 1 3 0.5952677727884174 3
2 2 2 1 0.050449887344342415 3
2 2 2 2 0.050449887344342415 3
2 2 2 3 0.050449887344342415 3
2 2 3 1 0.5942779698147882 9
2 2 3 2 0.5942779698147882 9
2 2 3 3 0.5942779698147882 9
2 2 4 1 0.8284907814294149 3
2 2 4 2 0.8284907814294149 3
2 2 4 3 0.8284907814294149 3
2 2 5 1 0.6083105066839049 10
2 2 5 2 0.6083105066839049 10
2 2 5 3 0.6083105066839049 10
2 2 6 1 0.7054225631849865 7
2 2 6 2 0.7054225631849865 7
2 2 6 3 0.7054225631849865 7
2 2 7 1 0.30995694733139534 4
2 2 7 2 0.30995694733139534 4
2 2 7 3 0.30995694733139534 4
2 2 8 1 0.3358046248127259 7
2 2 8 2 0.3358046248127259 7
2 2 8 3 0.3358046248127259 7
2 2 9 1 0.47674163640603673 10
2 2 9 2 0.47674163640603673 10
2 2 9 3 0.47674163640603673 10
2 2 10 1 0.5660633960280305 7
2 2 10 2 0.5660633960280305 7
2 2 10 3 0.5660633960280305 7
2 2 11 1 0.5449919415167469 1
2 2 11 2 0.5449919415167469 1
2 2 11 3 0.5449919415167469 1
2 2 12 1 0.17070633315280426 10
2 2 12 2 0.17070633315280426 10
